Scope,Position,Archetype,Attribute,Count,Min,P10,P25,Median,P75,P90,P95,P99,Max,Reliable
Position+Archetype,CB,Ball Hawk,KickAccuracy,687,0.00,2.00,4.00,6.00,8.00,10.00,11.00,14.14,16.00,true
Position+Archetype,CB,Ball Hawk,KickPower,687,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,18.00,true
Position+Archetype,CB,Ball Hawk,PuntAccuracy,687,0.00,2.00,4.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,CB,Ball Hawk,PuntPower,687,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,WR,Red Zone Threat,Speed,650,29.00,35.00,39.00,44.00,49.00,53.10,57.00,65.00,70.00,true
Position+Archetype,WR,Red Zone Threat,Agility,650,11.00,19.90,23.00,28.00,33.00,37.00,40.00,48.51,55.00,true
Position+Archetype,WR,Red Zone Threat,FootballIQ,650,7.00,10.00,14.00,19.00,24.00,28.00,31.00,37.51,43.00,true
Position+Archetype,WR,Red Zone Threat,Strength,650,11.00,20.00,24.00,28.00,33.00,37.00,42.00,48.51,54.00,true
Position+Archetype,WR,Red Zone Threat,Carrying,650,1.00,9.90,13.00,18.00,22.00,27.00,31.00,37.00,40.00,true
Position+Archetype,WR,Red Zone Threat,Catching,650,12.00,20.00,23.00,29.00,33.00,38.00,42.00,49.00,56.00,true
Position+Archetype,WR,Red Zone Threat,RouteRunning,650,9.00,15.00,19.00,23.00,28.00,31.10,34.00,39.00,46.00,true
Position+Archetype,WR,Red Zone Threat,ZoneCoverage,650,0.00,4.00,7.00,11.00,15.00,19.00,21.00,25.00,28.00,true
Position+Archetype,WR,Red Zone Threat,ManCoverage,650,1.00,4.00,7.00,11.00,15.00,19.00,21.00,25.00,29.00,true
Position+Archetype,WR,Red Zone Threat,Tackle,650,0.00,2.00,5.00,8.00,12.00,17.00,20.00,24.00,29.00,true
Position+Archetype,WR,Red Zone Threat,PassBlock,650,0.00,2.00,3.00,6.00,9.00,10.00,12.00,15.51,19.00,true
Position+Archetype,WR,Red Zone Threat,RunBlock,650,23.00,27.00,29.00,31.00,34.00,37.00,38.00,42.02,47.00,true
Position+Archetype,WR,Red Zone Threat,PassRush,650,0.00,2.00,3.00,6.00,8.00,10.00,11.00,14.00,16.00,true
Position+Archetype,WR,Red Zone Threat,RunDefense,650,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,17.00,true
Position+Archetype,WR,Red Zone Threat,ThrowPower,650,0.00,4.00,7.00,11.00,15.00,19.00,21.00,26.00,29.00,true
Position+Archetype,WR,Red Zone Threat,ThrowAccuracy,650,0.00,4.00,7.00,11.00,15.00,19.00,21.00,25.00,29.00,true
Position+Archetype,WR,Red Zone Threat,KickAccuracy,650,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,WR,Red Zone Threat,KickPower,650,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,WR,Red Zone Threat,PuntAccuracy,650,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,WR,Red Zone Threat,PuntPower,650,0.00,2.00,4.00,6.00,9.00,11.00,11.00,14.51,16.00,true
Position+Archetype,CB,Man Coverage,Speed,875,29.00,36.00,39.00,44.00,51.00,56.00,59.00,64.26,70.00,true
Position+Archetype,CB,Man Coverage,Agility,875,20.00,26.00,29.00,34.00,40.00,45.00,48.00,53.00,65.00,true
Position+Archetype,CB,Man Coverage,FootballIQ,875,4.00,11.00,14.00,19.00,24.00,30.00,33.00,37.00,49.00,true
Position+Archetype,CB,Man Coverage,Strength,875,3.00,7.00,9.00,12.00,15.00,19.00,21.00,25.26,30.00,true
Position+Archetype,CB,Man Coverage,Carrying,875,0.00,4.00,6.00,10.00,15.00,19.00,21.00,25.00,30.00,true
Position+Archetype,CB,Man Coverage,Catching,875,1.00,7.00,10.00,12.00,15.00,18.00,20.00,23.00,28.00,true
Position+Archetype,CB,Man Coverage,RouteRunning,875,0.00,3.00,6.00,10.00,15.00,19.00,21.00,24.00,29.00,true
Position+Archetype,CB,Man Coverage,ZoneCoverage,875,13.00,19.00,22.00,27.00,32.00,38.00,41.00,46.00,58.00,true
Position+Archetype,CB,Man Coverage,ManCoverage,875,30.00,35.00,38.00,43.00,49.00,55.00,57.00,63.00,74.00,true
Position+Archetype,CB,Man Coverage,Tackle,875,1.00,6.00,9.50,13.00,18.00,21.00,24.00,27.00,34.00,true
Position+Archetype,CB,Man Coverage,PassBlock,875,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,CB,Man Coverage,RunBlock,875,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.26,17.00,true
Position+Archetype,CB,Man Coverage,PassRush,875,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,CB,Man Coverage,RunDefense,875,1.00,3.00,5.00,8.00,11.00,13.00,15.00,17.26,22.00,true
Position+Archetype,CB,Man Coverage,ThrowPower,875,0.00,3.00,7.00,11.00,15.00,19.00,21.00,24.26,26.00,true
Position+Archetype,CB,Man Coverage,ThrowAccuracy,875,0.00,4.00,7.00,11.00,15.00,19.00,21.00,25.00,30.00,true
Position+Archetype,CB,Man Coverage,KickAccuracy,875,0.00,2.00,3.00,6.00,8.00,10.00,11.00,14.00,16.00,true
Position+Archetype,CB,Man Coverage,KickPower,875,0.00,2.00,4.00,6.00,8.00,10.00,11.00,14.00,16.00,true
Position+Archetype,CB,Man Coverage,PuntAccuracy,875,0.00,2.00,3.00,6.00,9.00,10.00,11.00,15.00,17.00,true
Position+Archetype,CB,Man Coverage,PuntPower,875,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,RB,Speed,Speed,645,44.00,49.00,53.00,59.00,66.00,71.00,74.00,80.00,87.00,true
Position+Archetype,RB,Speed,Agility,645,8.00,15.00,18.00,23.00,29.00,34.60,38.00,44.00,50.00,true
Position+Archetype,RB,Speed,FootballIQ,645,4.00,11.00,14.00,19.00,25.00,30.00,33.00,39.00,47.00,true
Position+Archetype,RB,Speed,Strength,645,1.00,9.00,12.00,17.00,23.00,28.00,31.00,37.00,40.00,true
Position+Archetype,RB,Speed,Carrying,645,4.00,9.00,13.00,18.00,24.00,29.00,32.00,37.00,40.00,true
Position+Archetype,RB,Speed,Catching,645,1.00,8.00,10.00,14.00,19.00,23.00,26.80,32.56,37.00,true
Position+Archetype,RB,Speed,RouteRunning,645,0.00,1.00,2.00,6.00,8.00,10.00,10.00,13.56,15.00,true
Position+Archetype,RB,Speed,ZoneCoverage,645,0.00,4.00,6.00,10.00,15.00,19.00,21.00,25.00,31.00,true
Position+Archetype,RB,Speed,ManCoverage,645,0.00,4.00,7.00,11.00,15.00,19.00,21.00,24.00,28.00,true
Position+Archetype,RB,Speed,Tackle,645,0.00,3.00,6.00,11.00,15.00,19.00,21.00,24.56,30.00,true
Position+Archetype,RB,Speed,PassBlock,645,1.00,3.00,7.00,14.00,23.00,27.00,30.00,34.00,39.00,true
Position+Archetype,RB,Speed,RunBlock,645,0.00,2.00,4.00,6.00,9.00,10.00,11.00,14.56,16.00,true
Position+Archetype,RB,Speed,PassRush,645,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,RB,Speed,RunDefense,645,0.00,2.00,3.00,6.00,9.00,10.00,12.00,15.00,17.00,true
Position+Archetype,RB,Speed,ThrowPower,645,0.00,4.00,6.00,10.00,15.00,19.00,21.80,25.56,31.00,true
Position+Archetype,RB,Speed,ThrowAccuracy,645,0.00,3.00,6.00,10.00,15.00,19.00,21.00,25.00,30.00,true
Position+Archetype,RB,Speed,KickAccuracy,645,0.00,2.00,4.00,6.00,9.00,10.00,11.00,15.00,16.00,true
Position+Archetype,RB,Speed,KickPower,645,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,RB,Speed,PuntAccuracy,645,0.00,2.00,4.00,6.00,8.00,10.00,11.00,14.00,17.00,true
Position+Archetype,RB,Speed,PuntPower,645,0.00,2.00,3.00,6.00,8.00,10.00,11.00,14.00,16.00,true
Position+Archetype,OLB,Run Stopper,Speed,430,18.00,25.00,29.00,33.00,39.00,44.00,47.00,52.00,58.00,true
Position+Archetype,OLB,Run Stopper,Agility,430,10.00,15.00,18.00,22.00,28.00,33.00,36.00,41.71,45.00,true
Position+Archetype,OLB,Run Stopper,FootballIQ,430,7.00,11.00,14.00,18.00,24.00,28.00,31.00,37.00,42.00,true
Position+Archetype,OLB,Run Stopper,Strength,430,19.00,25.00,29.00,35.00,42.00,49.00,52.55,57.00,60.00,true
Position+Archetype,OLB,Run Stopper,Carrying,430,0.00,4.00,6.00,10.00,14.00,18.00,20.00,23.00,25.00,true
Position+Archetype,OLB,Run Stopper,Catching,430,0.00,5.00,7.00,11.00,14.00,19.00,20.00,24.00,26.00,true
Position+Archetype,OLB,Run Stopper,RouteRunning,430,0.00,1.00,3.00,5.00,8.00,9.00,10.00,12.71,15.00,true
Position+Archetype,OLB,Run Stopper,ZoneCoverage,430,9.00,15.00,18.00,23.00,27.75,32.00,36.00,40.00,47.00,true
Position+Archetype,OLB,Run Stopper,ManCoverage,430,10.00,15.00,18.00,23.00,28.00,33.00,36.00,40.71,47.00,true
Position+Archetype,OLB,Run Stopper,Tackle,430,17.00,25.00,28.00,33.00,39.00,44.10,46.00,52.00,53.00,true
Position+Archetype,OLB,Run Stopper,PassBlock,430,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.71,15.00,true
Position+Archetype,OLB,Run Stopper,RunBlock,430,0.00,2.00,4.00,6.00,9.00,10.00,11.00,13.00,15.00,true
Position+Archetype,OLB,Run Stopper,PassRush,430,4.00,7.00,10.00,13.00,17.00,21.00,23.55,28.71,33.00,true
Position+Archetype,OLB,Run Stopper,RunDefense,430,25.00,30.00,34.00,38.00,43.75,50.00,53.00,57.00,63.00,true
Position+Archetype,OLB,Run Stopper,ThrowPower,430,1.00,4.00,7.00,10.00,15.00,18.00,20.00,25.00,27.00,true
Position+Archetype,OLB,Run Stopper,ThrowAccuracy,430,0.00,4.00,7.00,11.00,14.00,18.00,20.00,24.00,30.00,true
Position+Archetype,OLB,Run Stopper,KickAccuracy,430,0.00,2.00,4.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,OLB,Run Stopper,KickPower,430,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,OLB,Run Stopper,PuntAccuracy,430,0.00,2.00,3.00,6.00,8.00,10.00,11.00,14.71,15.00,true
Position+Archetype,OLB,Run Stopper,PuntPower,430,0.00,2.00,3.00,6.00,9.00,10.00,11.00,13.00,15.00,true
Position+Archetype,C,Pass Blocking,Speed,277,13.00,14.00,16.00,19.00,22.00,24.00,25.00,27.00,28.00,true
Position+Archetype,C,Pass Blocking,Agility,277,5.00,8.00,11.00,14.00,18.00,24.40,29.20,35.00,39.00,true
Position+Archetype,C,Pass Blocking,FootballIQ,277,7.00,11.00,14.00,19.00,24.00,30.00,33.00,35.24,40.00,true
Position+Archetype,C,Pass Blocking,Strength,277,30.00,35.00,39.00,44.00,51.00,57.00,59.20,64.24,68.00,true
Position+Archetype,C,Pass Blocking,Carrying,277,0.00,3.00,6.00,10.00,15.00,19.00,22.00,26.00,27.00,true
Position+Archetype,C,Pass Blocking,Catching,277,1.00,4.00,7.00,11.00,15.00,19.00,21.00,24.00,27.00,true
Position+Archetype,C,Pass Blocking,RouteRunning,277,0.00,1.00,3.00,6.00,8.00,10.00,10.20,13.00,14.00,true
Position+Archetype,C,Pass Blocking,ZoneCoverage,277,0.00,4.00,6.00,10.00,15.00,18.40,21.00,26.00,27.00,true
Position+Archetype,C,Pass Blocking,ManCoverage,277,1.00,3.00,7.00,10.00,15.00,19.00,21.00,25.24,27.00,true
Position+Archetype,C,Pass Blocking,Tackle,277,1.00,4.00,7.00,10.00,15.00,18.00,20.00,25.00,26.00,true
Position+Archetype,C,Pass Blocking,PassBlock,277,23.00,28.00,33.00,38.00,44.00,50.00,53.00,58.20,63.00,true
Position+Archetype,C,Pass Blocking,RunBlock,277,9.00,13.00,17.00,22.00,28.00,34.00,37.00,39.48,45.00,true
Position+Archetype,C,Pass Blocking,PassRush,277,0.00,2.60,5.00,9.00,12.00,18.00,20.00,24.00,27.00,true
Position+Archetype,C,Pass Blocking,RunDefense,277,1.00,2.00,4.00,7.00,10.00,12.00,14.00,16.00,17.00,true
Position+Archetype,C,Pass Blocking,ThrowPower,277,1.00,2.00,5.00,8.00,12.00,15.40,19.00,24.24,26.00,true
Position+Archetype,C,Pass Blocking,ThrowAccuracy,277,0.00,3.00,6.00,8.00,11.00,16.00,19.20,22.48,27.00,true
Position+Archetype,C,Pass Blocking,KickAccuracy,277,0.00,3.00,4.00,7.00,9.00,11.00,12.20,16.00,17.00,true
Position+Archetype,C,Pass Blocking,KickPower,277,1.00,2.00,4.00,6.00,9.00,10.00,11.00,14.00,15.00,true
Position+Archetype,C,Pass Blocking,PuntAccuracy,277,1.00,2.00,4.00,6.00,9.00,10.00,11.00,15.00,16.00,true
Position+Archetype,C,Pass Blocking,PuntPower,277,1.00,2.00,3.00,6.00,9.00,10.00,11.20,14.00,15.00,true
Position+Archetype,FB,Blocking,Speed,247,17.00,21.00,24.00,30.00,36.00,42.00,45.00,50.08,57.00,true
Position+Archetype,FB,Blocking,Agility,247,5.00,8.00,12.00,17.00,24.00,30.00,31.00,36.54,39.00,true
Position+Archetype,FB,Blocking,FootballIQ,247,6.00,9.00,13.00,19.00,25.00,30.00,32.70,38.08,42.00,true
Position+Archetype,FB,Blocking,Strength,247,25.00,29.00,32.00,38.00,44.00,50.40,54.00,60.00,63.00,true
Position+Archetype,FB,Blocking,Carrying,247,5.00,7.00,10.00,14.00,18.00,24.00,27.00,30.00,39.00,true
Position+Archetype,FB,Blocking,Catching,247,5.00,8.00,11.00,14.00,19.00,23.40,25.70,31.54,33.00,true
Position+Archetype,FB,Blocking,RouteRunning,247,0.00,1.00,3.00,5.00,8.00,10.00,10.00,14.54,18.00,true
Position+Archetype,FB,Blocking,ZoneCoverage,247,0.00,4.00,6.00,10.00,15.00,20.00,22.00,24.08,26.00,true
Position+Archetype,FB,Blocking,ManCoverage,247,1.00,3.00,6.00,10.00,15.00,18.00,20.00,24.54,27.00,true
Position+Archetype,FB,Blocking,Tackle,247,1.00,3.00,6.00,10.00,15.00,20.00,21.70,25.00,27.00,true
Position+Archetype,FB,Blocking,PassBlock,247,25.00,30.00,33.00,39.00,46.00,51.00,55.00,60.00,68.00,true
Position+Archetype,FB,Blocking,RunBlock,247,25.00,31.00,34.00,40.00,46.00,51.40,55.00,61.54,62.00,true
Position+Archetype,FB,Blocking,PassRush,247,0.00,2.00,3.00,6.00,9.00,10.00,11.00,15.00,15.00,true
Position+Archetype,FB,Blocking,RunDefense,247,0.00,2.00,4.00,6.00,8.50,10.00,10.70,13.00,16.00,true
Position+Archetype,FB,Blocking,ThrowPower,247,1.00,4.00,6.00,10.00,15.00,19.00,20.00,25.00,26.00,true
Position+Archetype,FB,Blocking,ThrowAccuracy,247,1.00,3.00,6.00,10.00,15.00,19.00,20.70,25.08,29.00,true
Position+Archetype,FB,Blocking,KickAccuracy,247,0.00,2.00,3.50,7.00,9.00,10.00,11.00,15.00,16.00,true
Position+Archetype,FB,Blocking,KickPower,247,0.00,2.00,4.00,6.00,9.00,10.00,11.00,12.54,16.00,true
Position+Archetype,FB,Blocking,PuntAccuracy,247,0.00,2.00,3.00,6.00,9.00,10.00,12.00,15.00,16.00,true
Position+Archetype,FB,Blocking,PuntPower,247,0.00,2.00,4.00,7.00,9.00,10.40,11.00,13.54,15.00,true
Position+Archetype,P,Accuracy,Speed,241,1.00,3.00,6.00,10.00,14.00,19.00,21.00,24.60,25.00,true
Position+Archetype,P,Accuracy,Agility,241,0.00,3.00,6.00,9.00,14.00,18.00,20.00,24.00,26.00,true
Position+Archetype,P,Accuracy,FootballIQ,241,2.00,8.00,11.00,15.00,19.00,23.00,25.00,28.00,29.00,true
Position+Archetype,P,Accuracy,Strength,241,0.00,2.00,4.00,6.00,8.00,10.00,10.00,13.60,15.00,true
Position+Archetype,P,Accuracy,Carrying,241,1.00,3.00,7.00,10.00,14.00,18.00,19.00,21.60,26.00,true
Position+Archetype,P,Accuracy,Catching,241,1.00,4.00,6.00,10.00,14.00,18.00,21.00,25.60,26.00,true
Position+Archetype,P,Accuracy,RouteRunning,241,0.00,1.00,2.00,5.00,8.00,9.00,10.00,14.00,14.00,true
Position+Archetype,P,Accuracy,ZoneCoverage,241,1.00,3.00,6.00,10.00,14.00,19.00,20.00,25.00,26.00,true
Position+Archetype,P,Accuracy,ManCoverage,241,1.00,3.00,6.00,10.00,14.00,19.00,20.00,23.60,25.00,true
Position+Archetype,P,Accuracy,Tackle,241,0.00,2.00,4.00,6.00,8.00,10.00,10.00,13.20,16.00,true
Position+Archetype,P,Accuracy,PassBlock,241,0.00,2.00,3.00,6.00,8.00,10.00,11.00,13.60,16.00,true
Position+Archetype,P,Accuracy,RunBlock,241,0.00,2.00,4.00,6.00,9.00,11.00,11.00,14.60,15.00,true
Position+Archetype,P,Accuracy,PassRush,241,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,P,Accuracy,RunDefense,241,0.00,2.00,4.00,6.00,9.00,10.00,11.00,15.60,16.00,true
Position+Archetype,P,Accuracy,ThrowPower,241,1.00,2.00,5.00,10.00,14.00,19.00,20.00,22.60,26.00,true
Position+Archetype,P,Accuracy,ThrowAccuracy,241,1.00,3.00,6.00,9.00,14.00,19.00,20.00,24.60,25.00,true
Position+Archetype,P,Accuracy,KickAccuracy,241,0.00,3.00,6.00,10.00,15.00,19.00,20.00,24.20,26.00,true
Position+Archetype,P,Accuracy,KickPower,241,1.00,4.00,7.00,10.00,14.00,19.00,20.00,24.00,25.00,true
Position+Archetype,P,Accuracy,PuntAccuracy,241,19.00,25.00,28.00,34.00,41.00,45.00,51.00,55.20,58.00,true
Position+Archetype,P,Accuracy,PuntPower,241,6.00,10.00,12.00,16.00,21.00,27.00,30.00,33.60,35.00,true
Position+Archetype,ATH,Wingback,Speed,124,26.00,34.30,38.00,44.00,48.00,55.00,57.85,64.54,67.00,true
Position+Archetype,ATH,Wingback,Agility,124,16.00,19.30,22.00,27.00,31.00,35.00,38.85,46.54,48.00,true
Position+Archetype,ATH,Wingback,FootballIQ,124,10.00,13.00,16.00,22.00,32.00,35.00,36.00,40.54,41.00,true
Position+Archetype,ATH,Wingback,Strength,124,5.00,10.30,14.00,20.00,25.00,28.70,30.85,36.00,38.00,true
Position+Archetype,ATH,Wingback,Carrying,124,1.00,11.30,13.00,20.00,26.00,33.00,37.70,41.77,46.00,true
Position+Archetype,ATH,Wingback,Catching,124,16.00,20.00,25.00,28.00,33.00,36.00,40.85,50.00,53.00,true
Position+Archetype,ATH,Wingback,RouteRunning,124,17.00,20.30,23.00,27.00,31.00,35.00,39.70,42.00,43.00,true
Position+Archetype,ATH,Wingback,ZoneCoverage,124,3.00,5.30,8.00,12.00,17.00,21.00,23.00,28.00,37.00,true
Position+Archetype,ATH,Wingback,ManCoverage,124,4.00,6.30,9.00,13.00,16.00,21.70,24.00,25.77,36.00,true
Position+Archetype,ATH,Wingback,Tackle,124,2.00,6.00,8.00,10.00,15.00,18.00,19.85,23.77,25.00,true
Position+Archetype,ATH,Wingback,PassBlock,124,1.00,5.30,7.00,10.00,15.00,19.00,20.00,25.00,25.00,true
Position+Archetype,ATH,Wingback,RunBlock,124,3.00,6.00,8.00,11.00,16.00,18.70,20.00,23.77,27.00,true
Position+Archetype,ATH,Wingback,PassRush,124,1.00,3.00,5.00,8.00,10.00,14.00,15.00,15.00,16.00,true
Position+Archetype,ATH,Wingback,RunDefense,124,0.00,2.00,4.00,7.00,10.25,14.00,15.00,15.00,16.00,true
Position+Archetype,ATH,Wingback,ThrowPower,124,0.00,3.00,6.00,9.00,12.00,15.00,18.00,20.00,24.00,true
Position+Archetype,ATH,Wingback,ThrowAccuracy,124,0.00,4.00,6.00,10.00,13.00,15.00,16.85,20.00,25.00,true
Position+Archetype,ATH,Wingback,KickAccuracy,124,0.00,4.00,6.00,8.00,11.00,13.00,14.00,15.00,16.00,true
Position+Archetype,ATH,Wingback,KickPower,124,0.00,3.00,5.00,7.00,10.00,14.00,15.00,15.00,16.00,true
Position+Archetype,ATH,Wingback,PuntAccuracy,124,0.00,1.30,4.75,8.00,10.00,13.00,15.00,15.00,16.00,true
Position+Archetype,ATH,Wingback,PuntPower,124,0.00,2.00,5.00,8.00,11.00,13.00,14.00,15.77,16.00,true
Position+Archetype,ATH,Slotback,Speed,106,20.00,26.00,30.00,36.00,41.75,46.50,48.00,50.00,53.00,true
Position+Archetype,ATH,Slotback,Agility,106,11.00,15.50,21.00,26.00,32.00,36.00,38.75,43.95,46.00,true
Position+Archetype,ATH,Slotback,FootballIQ,106,9.00,13.00,16.25,21.50,28.00,34.00,35.00,36.95,38.00,true
Position+Archetype,ATH,Slotback,Strength,106,25.00,31.50,38.00,44.50,52.75,58.00,61.00,66.95,70.00,true
Position+Archetype,ATH,Slotback,Carrying,106,4.00,9.50,12.25,19.50,25.00,27.50,29.75,32.00,35.00,true
Position+Archetype,ATH,Slotback,Catching,106,11.00,15.00,21.00,27.00,34.00,39.50,41.75,49.90,50.00,true
Position+Archetype,ATH,Slotback,RouteRunning,106,15.00,20.00,24.00,30.00,35.75,41.00,43.00,45.95,51.00,true
Position+Archetype,ATH,Slotback,ZoneCoverage,106,1.00,6.00,8.00,12.00,15.75,18.50,20.00,21.95,23.00,true
Position+Archetype,ATH,Slotback,ManCoverage,106,4.00,7.00,9.00,13.00,15.75,19.00,20.00,22.90,26.00,true
Position+Archetype,ATH,Slotback,Tackle,106,1.00,6.00,8.00,12.00,16.00,19.50,21.00,22.00,22.00,true
Position+Archetype,ATH,Slotback,PassBlock,106,1.00,5.00,9.25,16.50,24.75,30.50,33.00,37.85,44.00,true
Position+Archetype,ATH,Slotback,RunBlock,106,5.00,7.00,11.00,28.50,35.00,40.00,43.00,45.90,52.00,true
Position+Archetype,ATH,Slotback,PassRush,106,0.00,2.50,5.00,6.00,10.00,13.00,14.00,16.00,16.00,true
Position+Archetype,ATH,Slotback,RunDefense,106,0.00,1.00,4.25,7.00,10.00,14.00,15.00,15.00,16.00,true
Position+Archetype,ATH,Slotback,ThrowPower,106,1.00,4.00,6.25,10.00,14.00,19.00,19.75,22.90,24.00,true
Position+Archetype,ATH,Slotback,ThrowAccuracy,106,0.00,4.00,7.00,10.50,14.75,20.00,20.75,23.00,24.00,true
Position+Archetype,ATH,Slotback,KickAccuracy,106,0.00,3.00,5.00,7.00,10.00,13.00,14.00,15.95,16.00,true
Position+Archetype,ATH,Slotback,KickPower,106,0.00,1.00,4.00,7.00,10.00,13.00,14.00,15.00,16.00,true
Position+Archetype,ATH,Slotback,PuntAccuracy,106,0.00,3.00,5.00,8.00,10.00,13.00,13.00,15.00,16.00,true
Position+Archetype,ATH,Slotback,PuntPower,106,0.00,1.50,4.00,8.00,10.00,13.00,14.75,15.00,15.00,true
Position+Archetype,OT,Pass Blocking,Speed,981,12.00,15.00,16.00,19.00,22.00,24.00,26.00,28.00,31.00,true
Position+Archetype,OT,Pass Blocking,Agility,981,1.00,8.00,11.00,14.00,18.00,24.00,28.00,36.20,44.00,true
Position+Archetype,OT,Pass Blocking,FootballIQ,981,6.00,11.00,14.00,19.00,25.00,30.00,33.00,40.00,46.00,true
Position+Archetype,OT,Pass Blocking,Strength,981,30.00,36.00,40.00,45.00,51.00,56.00,60.00,66.00,76.00,true
Position+Archetype,OT,Pass Blocking,Carrying,981,0.00,4.00,7.00,11.00,15.00,19.00,21.00,25.00,30.00,true
Position+Archetype,OT,Pass Blocking,Catching,981,1.00,4.00,7.00,11.00,15.00,19.00,21.00,26.00,30.00,true
Position+Archetype,OT,Pass Blocking,RouteRunning,981,0.00,1.00,3.00,5.00,8.00,9.00,10.00,13.00,15.00,true
Position+Archetype,OT,Pass Blocking,ZoneCoverage,981,0.00,4.00,7.00,11.00,15.00,19.00,21.00,25.00,31.00,true
Position+Archetype,OT,Pass Blocking,ManCoverage,981,0.00,4.00,7.00,11.00,15.00,19.00,21.00,25.20,31.00,true
Position+Archetype,OT,Pass Blocking,Tackle,981,0.00,4.00,7.00,11.00,15.00,19.00,21.00,25.00,30.00,true
Position+Archetype,OT,Pass Blocking,PassBlock,981,20.00,29.00,33.00,38.00,44.00,50.00,53.00,59.20,71.00,true
Position+Archetype,OT,Pass Blocking,RunBlock,981,8.00,14.00,17.00,22.00,28.00,33.00,36.00,42.40,51.00,true
Position+Archetype,OT,Pass Blocking,PassRush,981,0.00,2.00,5.00,8.00,13.00,18.00,20.00,24.20,29.00,true
Position+Archetype,OT,Pass Blocking,RunDefense,981,0.00,2.00,4.00,7.00,10.00,12.00,14.00,16.00,20.00,true
Position+Archetype,OT,Pass Blocking,ThrowPower,981,0.00,2.00,5.00,8.00,13.00,17.00,19.00,25.00,29.00,true
Position+Archetype,OT,Pass Blocking,ThrowAccuracy,981,0.00,3.00,5.00,9.00,13.00,17.00,20.00,24.00,29.00,true
Position+Archetype,OT,Pass Blocking,KickAccuracy,981,0.00,2.00,4.00,6.00,9.00,10.00,11.00,14.00,15.00,true
Position+Archetype,OT,Pass Blocking,KickPower,981,0.00,2.00,3.00,6.00,8.00,10.00,11.00,14.00,16.00,true
Position+Archetype,OT,Pass Blocking,PuntAccuracy,981,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,OT,Pass Blocking,PuntPower,981,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,DE,Balanced,Speed,797,22.00,27.00,31.00,36.00,41.00,46.00,49.20,55.00,66.00,true
Position+Archetype,DE,Balanced,Agility,797,12.00,20.00,23.00,28.00,33.00,38.00,41.00,47.08,55.00,true
Position+Archetype,DE,Balanced,FootballIQ,797,4.00,11.00,14.00,18.00,24.00,29.00,32.00,38.04,44.00,true
Position+Archetype,DE,Balanced,Strength,797,12.00,21.00,24.00,28.00,33.00,38.00,42.00,50.00,53.00,true
Position+Archetype,DE,Balanced,Carrying,797,0.00,4.00,7.00,11.00,15.00,19.00,21.00,25.00,30.00,true
Position+Archetype,DE,Balanced,Catching,797,1.00,5.00,8.00,13.00,18.00,22.40,25.00,30.00,35.00,true
Position+Archetype,DE,Balanced,RouteRunning,797,0.00,1.00,3.00,6.00,8.00,10.00,10.00,14.00,15.00,true
Position+Archetype,DE,Balanced,ZoneCoverage,797,1.00,4.00,7.00,10.00,15.00,19.00,21.00,25.04,30.00,true
Position+Archetype,DE,Balanced,ManCoverage,797,0.00,4.00,7.00,11.00,15.00,19.00,20.00,25.00,30.00,true
Position+Archetype,DE,Balanced,Tackle,797,17.00,23.00,27.00,31.00,36.00,42.00,45.00,51.00,62.00,true
Position+Archetype,DE,Balanced,PassBlock,797,0.00,2.00,3.00,6.00,9.00,10.00,11.00,16.00,17.00,true
Position+Archetype,DE,Balanced,RunBlock,797,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.04,16.00,true
Position+Archetype,DE,Balanced,PassRush,797,14.00,20.00,24.00,28.00,33.00,39.00,42.00,49.00,54.00,true
Position+Archetype,DE,Balanced,RunDefense,797,15.00,20.00,24.00,28.00,33.00,39.00,41.00,47.04,55.00,true
Position+Archetype,DE,Balanced,ThrowPower,797,0.00,4.00,7.00,10.00,15.00,19.00,21.00,25.00,30.00,true
